Startup-Time:    0.000000 at 1932.693912776 sec
drone_timestamp, sys_timestamp, own_x, own_y, member_50_x, member_50_y, member_51_x, member_51_y
  21.554573, 1954.263480526,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  21.953190, 1954.645394701,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  22.351807, 1955.057063267,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  22.750422, 1955.453056245,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  23.149038, 1955.864006507,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  23.547653, 1956.249566914,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  23.946270, 1956.627135582,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  24.344887, 1957.044797288,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  24.743502, 1957.425379935,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  25.142118, 1957.825827183,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  25.540733, 1958.240791938,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  25.939350, 1958.648985577,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  26.337967, 1959.024128915,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  26.736582, 1959.442368772,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  27.135199, 1959.827425867,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0078,   166.8867
  27.533813, 1960.209377086,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0078,   166.8867
  27.932430, 1960.620738457,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0078,   166.8867
  28.331045, 1961.034078954,    -0.0000,     0.0000,    -0.0000,     0.0000,    -0.0078,   166.8867
  28.729662, 1961.414270820,     0.0002,    -0.0000,     0.0002,    -0.0000,    -0.0078,   166.8984
  29.128279, 1961.832881526,    -0.0010,     0.0391,    -0.0010,     0.0391,    -0.0078,   166.8867
  29.526894, 1962.213352474,    -0.0115,     0.2769,    -0.0115,     0.2769,    -0.0078,   166.8867
  29.925510, 1962.597248974,    -0.0328,     0.6963,    -0.0328,     0.6963,    -0.0078,   166.6367
  30.324125, 1963.016632824,    -0.0630,     1.2218,    -0.0630,     1.2218,    -0.0078,   166.0586
  30.722742, 1963.396614774,    -0.1011,     1.8049,    -0.1011,     1.8049,    -0.0078,   165.3398
  31.121359, 1963.813069541,    -0.1458,     2.4204,    -0.1458,     2.4204,    -0.0078,   164.5977
  31.519974, 1964.229931922,    -0.1965,     3.0558,    -0.1965,     3.0558,    -0.0078,   164.5977
  31.918591, 1964.601053243,    -0.2525,     3.7050,    -0.2525,     3.7050,     0.0000,   163.8281
  32.317207, 1965.015438040,    -0.3135,     4.3655,    -0.3135,     4.3655,    -0.0391,   163.0273
  32.715820, 1965.387402237,    -0.3791,     5.0354,    -0.3791,     5.0354,    -0.3867,   162.3594
  33.114437, 1965.806738525,    -0.4490,     5.7131,    -0.4490,     5.7131,    -1.0078,   161.8086
  33.513054, 1966.218375529,    -0.5227,     6.3974,    -0.5227,     6.3974,    -1.0078,   161.8086
  33.911671, 1966.587272442,    -0.6000,     7.0880,    -0.6000,     7.0880,    -1.7070,   161.4062
  34.310287, 1966.998998035,    -0.6803,     7.7838,    -0.6803,     7.7838,    -2.4883,   161.0469
  34.708900, 1967.410575791,    -0.7630,     8.4828,    -0.7630,     8.4828,    -3.3086,   160.5781
  35.107517, 1967.780155410,    -0.8478,     9.1838,    -0.8478,     9.1838,    -3.3086,   160.5781
  35.506134, 1968.191040714,    -0.9343,     9.8861,    -0.9343,     9.8861,    -3.8867,   159.9297
  35.904751, 1968.600986854,    -1.0223,    10.5887,    -1.0223,    10.5887,    -4.3672,   159.1680
  36.303368, 1969.009764209,    -1.1117,    11.2910,    -1.1117,    11.2910,    -4.7500,   158.3867
  36.701981, 1969.377720767,    -1.2022,    11.9927,    -1.2022,    11.9927,    -5.0586,   157.5781
  37.100597, 1969.783405094,    -1.2938,    12.6953,    -1.2938,    12.6953,    -5.0586,   157.5781
  37.499214, 1970.200377917,    -1.3863,    13.3990,    -1.3863,    13.3990,    -5.3398,   156.6797
  37.897831, 1970.566261286,    -1.4799,    14.1030,    -1.4799,    14.1030,    -5.5664,   155.8281
  38.296448, 1970.978188758,    -1.5739,    14.8069,    -1.5739,    14.8069,    -5.7578,   154.9688
  38.695061, 1971.398094891,    -1.6685,    15.5103,    -1.6685,    15.5103,    -5.9297,   154.0977
  39.093678, 1971.797797292,    -1.7638,    16.2130,    -1.7638,    16.2130,    -5.9297,   154.0977
  39.492294, 1972.173030234,    -1.8598,    16.9150,    -1.8598,    16.9150,    -6.0781,   153.1875
  39.890911, 1972.593997530,    -1.9563,    17.6164,    -1.9563,    17.6164,    -6.1875,   152.3086
  40.289528, 1972.969220336,    -2.0535,    18.3189,    -2.0535,    18.3189,    -6.2969,   151.4375
  40.688141, 1973.391465970,    -2.1514,    19.0227,    -2.1514,    19.0227,    -6.3867,   150.5469
  41.086758, 1973.764869071,    -2.2495,    19.7270,    -2.2495,    19.7270,    -6.3867,   150.5469
  41.485374, 1974.177437616,    -2.3484,    20.4313,    -2.3484,    20.4313,    -6.4688,   149.6484
  41.883991, 1974.550393830,    -2.4481,    21.1357,    -2.4481,    21.1357,    -6.5391,   148.7773
  42.282604, 1974.968639293,    -2.5482,    21.8400,    -2.5482,    21.8400,    -6.6094,   147.8789
  42.681221, 1975.379536062,    -2.6490,    22.5439,    -2.6490,    22.5439,    -6.6680,   147.0391
  43.079838, 1975.752546941,    -2.7504,    23.2474,    -2.7504,    23.2474,    -6.6680,   147.0391
  43.478455, 1976.163988823,    -2.8528,    23.9522,    -2.8528,    23.9522,    -6.7070,   146.1562
  43.877071, 1976.572478566,    -2.9557,    24.6575,    -2.9557,    24.6575,    -6.7695,   145.2383
  44.275684, 1976.948179243,    -3.0590,    25.3621,    -3.0590,    25.3621,    -6.8086,   144.3281
  44.674301, 1977.372399601,    -3.1630,    26.0692,    -3.1630,    26.0692,    -6.8594,   143.4688
  45.072918, 1977.768239334,    -3.2681,    26.7817,    -3.2681,    26.7817,    -6.8594,   143.4688
  45.471535, 1978.149478533,    -3.3749,    27.4999,    -3.3749,    27.4999,    -6.8984,   142.5898
  45.870152, 1978.535230892,    -3.4834,    28.2232,    -3.4834,    28.2232,    -6.9492,   141.6875
  46.268764, 1978.955219907,    -3.5935,    28.9503,    -3.5935,    28.9503,    -6.9883,   140.7266
  46.667381, 1979.363970995,    -3.7057,    29.6815,    -3.7057,    29.6815,    -7.0273,   139.8281
  47.065998, 1979.737219738,    -3.8200,    30.4158,    -3.8200,    30.4158,    -7.0273,   139.8281
  47.464615, 1980.159726575,    -3.9364,    31.1517,    -3.9364,    31.1517,    -7.0664,   138.9062
  47.863232, 1980.526227757,    -4.0552,    31.8880,    -4.0552,    31.8880,    -7.0977,   138.0195
  48.261845, 1980.936351839,    -4.1762,    32.6240,    -4.1762,    32.6240,    -7.1367,   137.0078
  48.660461, 1981.354778853,    -4.2991,    33.3590,    -4.2991,    33.3590,    -7.1367,   137.0078
  49.059078, 1981.733894017,    -4.4239,    34.0926,    -4.4239,    34.0926,    -7.1875,   136.0977
  49.457695, 1982.132673228,    -4.5503,    34.8248,    -4.5503,    34.8248,    -7.2188,   135.2070
  49.856312, 1982.523186690,    -4.6784,    35.5570,    -4.6784,    35.5570,    -7.2500,   134.3281
  50.254925, 1982.938353928,    -4.8084,    36.2896,    -4.8084,    36.2896,    -7.2891,   133.3984
  50.653542, 1983.351297689,    -4.9400,    37.0219,    -4.9400,    37.0219,    -7.2891,   133.3984
  51.052158, 1983.724050887,    -5.0732,    37.7533,    -5.0732,    37.7533,    -7.3281,   132.4297
  51.450775, 1984.136015877,    -5.2080,    38.4833,    -5.2080,    38.4833,    -7.3477,   131.4883
  51.849388, 1984.520190498,    -5.3444,    39.2114,    -5.3444,    39.2114,    -7.3867,   130.5898
  52.248005, 1984.927371939,    -5.4822,    39.9380,    -5.4822,    39.9380,    -7.4297,   129.6680
  52.646622, 1985.342663977,    -5.6215,    40.6630,    -5.6215,    40.6630,    -7.4297,   129.6680
  53.045238, 1985.710510285,    -5.7625,    41.3884,    -5.7625,    41.3884,    -7.4570,   128.7266
  53.443855, 1986.124904030,    -5.9055,    42.1142,    -5.9055,    42.1142,    -7.4883,   127.8398
  53.842468, 1986.534835657,    -6.0503,    42.8396,    -6.0503,    42.8396,    -7.5195,   126.9375
  54.241085, 1986.901169971,    -6.1969,    43.5645,    -6.1969,    43.5645,    -7.5469,   126.0000
  54.639702, 1987.314160727,    -6.3453,    44.2887,    -6.3453,    44.2887,    -7.5469,   126.0000
  55.038319, 1987.725168353,    -6.4955,    45.0120,    -6.4955,    45.0120,    -7.5664,   125.0898
  55.436935, 1988.106103389,    -6.6476,    45.7341,    -6.6476,    45.7341,    -7.5977,   124.1875
  55.835548, 1988.520705883,    -6.8014,    46.4551,    -6.8014,    46.4551,    -7.6289,   123.2695
  56.234165, 1988.931494692,    -6.9576,    47.1765,    -6.9576,    47.1765,    -7.6562,   122.3672
  56.632782, 1989.322502523,    -7.1161,    47.8985,    -7.1161,    47.8985,    -7.6562,   122.3672
  57.031399, 1989.709988431,    -7.2768,    48.6204,    -7.2768,    48.6204,    -7.6875,   121.4180
  57.430016, 1990.095279671,    -7.4398,    49.3418,    -7.4398,    49.3418,    -7.7188,   120.5391
  57.828629, 1990.520288844,    -7.6053,    50.0625,    -7.6053,    50.0625,    -7.7500,   119.6289
  58.227245, 1990.901616887,    -7.7735,    50.7824,    -7.7735,    50.7824,    -7.7695,   118.7070
  58.625862, 1991.290868461,    -7.9446,    51.5015,    -7.9446,    51.5015,    -7.7695,   118.7070
  59.024479, 1991.718679784,    -8.1185,    52.2195,    -8.1185,    52.2195,    -7.7969,   117.7891
  59.423096, 1992.096678083,    -8.2959,    52.9380,    -8.2959,    52.9380,    -7.8281,   116.9375
  59.821709, 1992.484457933,    -8.4771,    53.6576,    -8.4771,    53.6576,    -7.8477,   116.0078
  60.220325, 1992.906582593,    -8.6625,    54.3775,    -8.6625,    54.3775,    -7.8867,   115.0781
  60.618942, 1993.277904709,    -8.8522,    55.0971,    -8.8522,    55.0971,    -7.8867,   115.0781
  61.017559, 1993.692145019,    -9.0467,    55.8161,    -9.0467,    55.8161,    -7.9180,   114.1797
  61.416176, 1994.104479388,    -9.2462,    56.5343,    -9.2462,    56.5343,    -7.9492,   113.2578
  61.814789, 1994.472578246,    -9.4509,    57.2517,    -9.4509,    57.2517,    -7.9766,   112.3672
  62.213406, 1994.869245760,    -9.6613,    57.9683,    -9.6613,    57.9683,    -7.9766,   112.3672
  62.612022, 1995.281109134,    -9.8783,    58.6855,    -9.8783,    58.6855,    -8.0078,   111.4492
  63.010639, 1995.694749269,   -10.1027,    59.4032,   -10.1027,    59.4032,    -8.0469,   110.5469
  63.409252, 1996.066491567,   -10.3354,    60.1210,   -10.3354,    60.1210,    -8.0781,   109.6289
  63.807869, 1996.475290196,   -10.5777,    60.8386,   -10.5777,    60.8386,    -8.1172,   108.6680
  64.206490, 1996.898143873,   -10.8308,    61.5555,   -10.8308,    61.5555,    -8.1172,   108.6680
  64.605103, 1997.283711941,   -11.0960,    62.2715,   -11.0960,    62.2715,    -8.1562,   107.7695
  65.003716, 1997.662554934,   -11.3750,    62.9865,   -11.3750,    62.9865,    -8.1992,   106.8867
  65.402336, 1998.080174317,   -11.6696,    63.7002,   -11.6696,    63.7002,    -8.2383,   106.0195
  65.800949, 1998.487639485,   -11.9835,    64.4141,   -11.9835,    64.4141,    -8.2969,   105.0898
  66.199570, 1998.856450493,   -12.3201,    65.1281,   -12.3201,    65.1281,    -8.2969,   105.0898
  66.598183, 1999.283949273,   -12.6843,    65.8411,   -12.6843,    65.8411,    -8.3477,   104.1367
  66.996796, 1999.657684575,   -13.0824,    66.5520,   -13.0824,    66.5520,    -8.4062,   103.2266
  67.395416, 2000.069651025,   -13.5225,    67.2588,   -13.5225,    67.2588,    -8.4883,   102.3398
  67.794029, 2000.452290546,   -14.0152,    67.9567,   -14.0152,    67.9567,    -8.5664,   101.5977
  68.192642, 2000.849771968,   -14.5657,    68.6381,   -14.5657,    68.6381,    -8.5664,   101.5977
  68.591263, 2001.273871293,   -15.1580,    69.3054,   -15.1580,    69.3054,    -8.7695,   101.1289
  68.989876, 2001.647468893,   -15.7778,    69.9648,   -15.7778,    69.9648,    -9.2500,   101.0586
  69.388496, 2002.068879177,   -16.4152,    70.6196,   -16.4152,    70.6196,    -9.8789,   101.3086
  69.787109, 2002.448783006,   -17.0637,    71.2710,   -17.0637,    71.2710,   -10.5977,   101.7969
  70.185722, 2002.860774557,   -17.7194,    71.9197,   -17.7194,    71.9197,   -10.5977,   101.7969
  70.584343, 2003.240704650,   -18.3796,    72.5663,   -18.3796,    72.5663,   -11.4297,   102.4492
  70.982956, 2003.665970521,   -19.0427,    73.2112,   -19.0427,    73.2112,   -12.1992,   103.1172
  71.381577, 2004.057886910,   -19.7079,    73.8547,   -19.7079,    73.8547,   -13.0469,   103.8867
  71.780190, 2004.438102786,   -20.3743,    74.4973,   -20.3743,    74.4973,   -13.0469,   103.8867
  72.178802, 2004.854110126,   -21.0426,    75.1408,   -21.0426,    75.1408,   -13.8672,   104.6484
  72.577423, 2005.240922632,   -21.7125,    75.7854,   -21.7125,    75.7854,   -14.6992,   105.4375
  72.976036, 2005.663913284,   -22.3828,    76.4305,   -22.3828,    76.4305,   -15.5000,   106.2070
  73.374657, 2006.045409478,   -23.0533,    77.0759,   -23.0533,    77.0759,   -16.3672,   107.0586
  73.773270, 2006.460661824,   -23.7234,    77.7216,   -23.7234,    77.7216,   -17.2070,   107.8672
  74.171883, 2006.835423002,   -24.3929,    78.3675,   -24.3929,    78.3675,   -17.2070,   107.8672
  74.570503, 2007.236745624,   -25.0617,    79.0133,   -25.0617,    79.0133,   -18.0469,   108.6875
  74.969116, 2007.646430352,   -25.7299,    79.6589,   -25.7299,    79.6589,   -18.9062,   109.5391
  75.367737, 2008.055045949,   -26.3991,    80.3056,   -26.3991,    80.3056,   -19.7383,   110.3477
  75.766350, 2008.424841906,   -27.0694,    80.9535,   -27.0694,    80.9535,   -19.7383,   110.3477
  76.164963, 2008.855439872,   -27.7400,    81.6021,   -27.7400,    81.6021,   -20.5664,   111.1680
  76.563583, 2009.225884794,   -28.4106,    82.2512,   -28.4106,    82.2512,   -21.3984,   111.9688
  76.962196, 2009.644767698,   -29.0810,    82.9002,   -29.0810,    82.9002,   -22.2500,   112.7969
  77.360817, 2010.021583296,   -29.7509,    83.5490,   -29.7509,    83.5490,   -23.0898,   113.6289
  77.759430, 2010.408094307,   -30.4202,    84.1973,   -30.4202,    84.1973,   -23.0898,   113.6289
  78.158043, 2010.836581540,   -31.0886,    84.8450,   -31.0886,    84.8450,   -23.9492,   114.4570
  78.556664, 2011.224730877,   -31.7575,    85.4938,   -31.7575,    85.4938,   -24.7578,   115.2578
  78.955276, 2011.637967025,   -32.4276,    86.1439,   -32.4276,    86.1439,   -25.5781,   116.0469
  79.353897, 2012.009372626,   -33.0981,    86.7948,   -33.0981,    86.7948,   -26.4688,   116.9297
  79.752510, 2012.420298138,   -33.7688,    87.4460,   -33.7688,    87.4460,   -26.4688,   116.9297
  80.151123, 2012.803347788,   -34.4392,    88.0972,   -34.4392,    88.0972,   -27.3086,   117.7500
  80.549744, 2013.218339693,   -35.1090,    88.7480,   -35.1090,    88.7480,   -28.1484,   118.5586
  80.948357, 2013.596953958,   -35.7781,    89.3984,   -35.7781,    89.3984,   -28.9492,   119.3477
  81.346977, 2014.022044959,   -36.4466,    90.0482,   -36.4466,    90.0482,   -29.7969,   120.1797
  81.745590, 2014.417748099,   -37.1160,    90.6988,   -37.1160,    90.6988,   -29.7969,   120.1797
  82.144203, 2014.795344326,   -37.7863,    91.3503,   -37.7863,    91.3503,   -30.6562,   121.0195
  82.542824, 2015.210161608,   -38.4570,    92.0024,   -38.4570,    92.0024,   -31.5078,   121.8672
  82.941437, 2015.609883695,   -39.1278,    92.6546,   -39.1278,    92.6546,   -32.3164,   122.6367
  83.340057, 2015.995310291,   -39.7981,    93.3066,   -39.7981,    93.3066,   -33.1680,   123.4883
  83.738670, 2016.384798318,   -40.4676,    93.9584,   -40.4676,    93.9584,   -33.1680,   123.4883
  84.137283, 2016.816982181,   -41.1363,    94.6097,   -41.1363,    94.6097,   -34.0391,   124.3281
  84.535904, 2017.197796079,   -41.8042,    95.2604,   -41.8042,    95.2604,   -34.8789,   125.1172
  84.934517, 2017.607645021,   -42.4728,    95.9118,   -42.4728,    95.9118,   -35.7773,   125.7891
  85.333138, 2017.981361604,   -43.1424,    96.5644,   -43.1424,    96.5644,   -35.7773,   125.7891
  85.731750, 2018.415247379,   -43.8125,    97.2178,   -43.8125,    97.2178,   -36.6367,   126.3086
  86.130363, 2018.800451581,   -44.4828,    97.8715,   -44.4828,    97.8715,   -37.5078,   126.7383
  86.528984, 2019.188088643,   -45.1529,    98.5254,   -45.1529,    98.5254,   -38.4570,   127.1367
  86.927597, 2019.610752466,   -45.8225,    99.1789,   -45.8225,    99.1789,   -39.3086,   127.4492
  87.326218, 2019.979388614,   -46.4916,    99.8320,   -46.4916,    99.8320,   -39.3086,   127.4492
  87.724831, 2020.388319154,   -47.1599,   100.4845,   -47.1599,   100.4845,   -40.2773,   127.7578
  88.123444, 2020.781837375,   -47.8288,   101.1380,   -47.8288,   101.1380,   -41.1797,   128.0000
  88.522064, 2021.192830976,   -48.4988,   101.7926,   -48.4988,   101.7926,   -42.0898,   128.2070
  88.920677, 2021.570246444,   -49.1691,   102.4478,   -49.1691,   102.4478,   -43.0078,   128.3984
  89.319298, 2021.987506980,   -49.8394,   103.1032,   -49.8394,   103.1032,   -43.0078,   128.3984
  89.717911, 2022.396957979,   -50.5094,   103.7584,   -50.5094,   103.7584,   -43.8984,   128.5586
  90.116524, 2022.767360191,   -51.1789,   104.4131,   -51.1789,   104.4131,   -44.7891,   128.7070
  90.515144, 2023.191087014,   -51.8478,   105.0672,   -51.8478,   105.0672,   -45.6992,   128.8789
  90.913757, 2023.576272437,   -52.5171,   105.7192,   -52.5171,   105.7192,   -46.6484,   129.2969
  91.312370, 2023.966361142,   -53.1887,   106.3697,   -53.1887,   106.3697,   -46.6484,   129.2969
  91.710991, 2024.375181134,   -53.8626,   107.0198,   -53.8626,   107.0198,   -47.5078,   129.8672
  92.109604, 2024.787494191,   -54.5373,   107.6693,   -54.5373,   107.6693,   -48.3672,   130.5000
  92.508224, 2025.163728252,   -55.2121,   108.3182,   -55.2121,   108.3182,   -49.2266,   131.0469
  92.906837, 2025.580193594,   -55.8866,   108.9665,   -55.8866,   108.9665,   -50.1094,   131.5078
  93.305450, 2025.971131129,   -56.5606,   109.6144,   -56.5606,   109.6144,   -50.1094,   131.5078
  93.704071, 2026.358995290,   -57.2341,   110.2617,   -57.2341,   110.2617,   -50.9883,   131.9062
  94.102684, 2026.745618511,   -57.9067,   110.9085,   -57.9067,   110.9085,   -51.9062,   132.2578
  94.501305, 2027.159250145,   -58.5801,   111.5562,   -58.5801,   111.5562,   -52.8086,   132.5781
  94.899918, 2027.579943186,   -59.2588,   112.1943,   -59.2588,   112.1943,   -53.7070,   132.8672
  95.298531, 2027.981023977,   -59.9483,   112.8058,   -59.9483,   112.8058,   -53.7070,   132.8672
  95.697151, 2028.361735377,   -60.6458,   113.3946,   -60.6458,   113.3946,   -54.5977,   133.1094
  96.095764, 2028.742586165,   -61.3479,   113.9675,   -61.3479,   113.9675,   -55.5469,   133.3477
  96.494385, 2029.168310966,   -62.0525,   114.5286,   -62.0525,   114.5286,   -56.4570,   133.5586
  96.892998, 2029.547297039,   -62.7581,   115.0806,   -62.7581,   115.0806,   -57.3672,   133.7695
  97.291611, 2029.937111812,   -63.4640,   115.6260,   -63.4640,   115.6260,   -57.3672,   133.7695
  97.690231, 2030.348872901,   -64.1714,   116.1689,   -64.1714,   116.1689,   -58.1992,   134.1367
  98.088844, 2030.759268815,   -64.8800,   116.7123,   -64.8800,   116.7123,   -59.1289,   134.7695
  98.487465, 2031.154800011,   -65.5888,   117.2574,   -65.5888,   117.2574,   -59.9883,   135.3789
  98.886078, 2031.543284792,   -66.2974,   117.8039,   -66.2974,   117.8039,   -60.8398,   135.8672
  99.284691, 2031.958296847,   -67.0057,   118.3507,   -67.0057,   118.3507,   -60.8398,   135.8672
  99.683311, 2032.345030338,   -67.7133,   118.8963,   -67.7133,   118.8963,   -61.7266,   136.2773
 100.081924, 2032.722558952,   -68.4204,   119.4400,   -68.4204,   119.4400,   -62.6367,   136.6289
 100.480545, 2033.153290501,   -69.1270,   119.9815,   -69.1270,   119.9815,   -63.5000,   136.9062
 100.879158, 2033.548552653,   -69.8347,   120.5219,   -69.8347,   120.5219,   -64.4492,   137.1797
 101.277771, 2033.932347607,   -70.5436,   121.0611,   -70.5436,   121.0611,   -64.4492,   137.1797
 101.676392, 2034.356839060,   -71.2533,   121.5986,   -71.2533,   121.5986,   -65.3594,   137.3984
 102.075005, 2034.732215477,   -71.9634,   122.1344,   -71.9634,   122.1344,   -66.2188,   137.5781
 102.473625, 2035.141983012,   -72.6735,   122.6683,   -72.6735,   122.6683,   -67.1875,   137.7891
 102.872238, 2035.517944897,   -73.3719,   123.2074,   -73.3719,   123.2074,   -67.1875,   137.7891
 103.270851, 2035.927419110,   -74.0592,   123.7536,   -74.0592,   123.7536,   -68.0898,   138.1875
 103.669472, 2036.339116540,   -74.7388,   124.3066,   -74.7388,   124.3066,   -68.8867,   138.7266
 104.068085, 2036.717357526,   -75.4077,   124.8707,   -75.4077,   124.8707,   -69.7695,   139.3789
 104.466705, 2037.128145038,   -76.0497,   125.4545,   -76.0497,   125.4545,   -70.5977,   139.7695
