Startup-Time:    0.000000
timestamp, pos_x, pos_y, vel_x, vel_y, acc_x, acc_y, choosen_dir, neighbour_dir, alignment_force_x, alignment_force_y, 0_mask, 1_mask, 2_mask, 3_mask, 4_mask, 5_mask, 6_mask, 7_mask, 0_score, 1_score, 2_score, 3_score, 4_score, 5_score, 6_score, 7_score, 0_align, 1_align, 2_align, 3_align, 4_align, 5_align, 6_align, 7_align, 0_self_align, 1_self_align, 2_self_align, 3_self_align, 4_self_align, 5_self_align, 6_self_align, 7_self_align, 0_max_interest_force_x, 0_max_interest_force_y, 1_max_interest_force_x, 1_max_interest_force_y, 2_max_interest_force_x, 2_max_interest_force_y, 3_max_interest_force_x, 3_max_interest_force_y, 4_max_interest_force_x, 4_max_interest_force_y, 5_max_interest_force_x, 5_max_interest_force_y, 6_max_interest_force_x, 6_max_interest_force_y, 7_max_interest_force_x, 7_max_interest_force_y, 0_max_member_att_force_x, 0_max_member_att_force_y, 1_max_member_att_force_x, 1_max_member_att_force_y, 2_max_member_att_force_x, 2_max_member_att_force_y, 3_max_member_att_force_x, 3_max_member_att_force_y, 4_max_member_att_force_x, 4_max_member_att_force_y, 5_max_member_att_force_x, 5_max_member_att_force_y, 6_max_member_att_force_x, 6_max_member_att_force_y, 7_max_member_att_force_x, 7_max_member_att_force_y, 0_max_member_rep_force_x, 0_max_member_rep_force_y, 1_max_member_rep_force_x, 1_max_member_rep_force_y, 2_max_member_rep_force_x, 2_max_member_rep_force_y, 3_max_member_rep_force_x, 3_max_member_rep_force_y, 4_max_member_rep_force_x, 4_max_member_rep_force_y, 5_max_member_rep_force_x, 5_max_member_rep_force_y, 6_max_member_rep_force_x, 6_max_member_rep_force_y, 7_max_member_rep_force_x, 7_max_member_rep_force_y, 0_max_danger_force_x, 0_max_danger_force_y, 1_max_danger_force_x, 1_max_danger_force_y, 2_max_danger_force_x, 2_max_danger_force_y, 3_max_danger_force_x, 3_max_danger_force_y, 4_max_danger_force_x, 4_max_danger_force_y, 5_max_danger_force_x, 5_max_danger_force_y, 6_max_danger_force_x, 6_max_danger_force_y, 7_max_danger_force_x, 7_max_danger_force_y
  41.710083,    -7.4565,    35.2182,    -0.7979,     3.0079,    -0.5471,     4.9700,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0132,   0.0259,   2.1286,   0.3724,   0.0132,  -0.0259,  -0.0499,  -0.0447,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0132,   0.0259,   0.0499,   0.0447,   0.0132,  -0.0259,  -0.0499,  -0.0447,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0337,     0.0562,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.1102,     8.7193,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0008,    -0.0596,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  41.772614,    -7.5064,    35.4062,    -0.8001,     3.0083,    -0.5483,     4.9698,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0133,   0.0259,   2.1262,   0.3729,   0.0133,  -0.0259,  -0.0499,  -0.0447,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0133,   0.0259,   0.0499,   0.0447,   0.0133,  -0.0259,  -0.0499,  -0.0447,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0338,     0.0563,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.1060,     8.7147,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0007,    -0.0597,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  41.835140,    -7.5565,    35.5943,    -0.8030,     3.0086,    -0.5496,     4.9697,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0133,   0.0259,   2.1238,   0.3734,   0.0133,  -0.0259,  -0.0499,  -0.0447,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0133,   0.0259,   0.0499,   0.0447,   0.0133,  -0.0259,  -0.0499,  -0.0447,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0339,     0.0563,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.1017,     8.7102,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0007,    -0.0598,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  41.897667,    -7.6068,    35.7823,    -0.8062,     3.0088,    -0.5509,     4.9696,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0134,   0.0259,   2.1214,   0.3740,   0.0134,  -0.0259,  -0.0499,  -0.0448,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0134,   0.0259,   0.0499,   0.0448,   0.0134,  -0.0259,  -0.0499,  -0.0448,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0340,     0.0564,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0975,     8.7055,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0007,    -0.0600,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  41.960197,    -7.6573,    35.9704,    -0.8098,     3.0090,    -0.5521,     4.9694,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0134,   0.0258,   2.1190,   0.3746,   0.0134,  -0.0258,  -0.0499,  -0.0448,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0134,   0.0258,   0.0499,   0.0448,   0.0134,  -0.0258,  -0.0499,  -0.0448,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0341,     0.0565,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0932,     8.7009,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0006,    -0.0601,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.022724,    -7.7080,    36.1584,    -0.8135,     3.0092,    -0.5534,     4.9693,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0135,   0.0258,   2.1165,   0.3751,   0.0135,  -0.0258,  -0.0500,  -0.0449,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0135,   0.0258,   0.0500,   0.0449,   0.0135,  -0.0258,  -0.0500,  -0.0449,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0341,     0.0565,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0888,     8.6963,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0006,    -0.0602,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.085251,    -7.7590,    36.3465,    -0.8173,     3.0095,    -0.5547,     4.9691,   2,   3,   0.0000,   0.0000, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0136,   0.0257,   2.1141,   0.3757,   0.0136,  -0.0257,  -0.0500,  -0.0449,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,     -nan,  -0.0136,   0.0257,   0.0500,   0.0449,   0.0136,  -0.0257,  -0.0500,  -0.0449,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0342,     0.0566,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0845,     8.6916,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0006,    -0.0603,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.147781,    -7.8102,    36.5346,    -0.8212,     3.0097,    -0.5082,     4.9741,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0153,  -0.0284,   2.0170,   0.3246,   0.0153,   0.0284,   0.0248,   0.0067,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0136,   0.0257,   0.0500,   0.0450,   0.0136,  -0.0257,  -0.0500,  -0.0450,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0343,     0.0567,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0845,     8.6489,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0006,    -0.0614,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.210308,    -7.8617,    36.7227,    -0.8250,     3.0099,    -0.5096,     4.9740,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0154,  -0.0284,   2.0145,   0.3252,   0.0154,   0.0284,   0.0248,   0.0066,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0137,   0.0256,   0.0500,   0.0450,   0.0137,  -0.0256,  -0.0500,  -0.0450,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0344,     0.0568,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0800,     8.6441,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0006,    -0.0615,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.272835,    -7.9133,    36.9109,    -0.8282,     3.0102,    -0.5109,     4.9738,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0154,  -0.0284,   2.0120,   0.3257,   0.0154,   0.0284,   0.0248,   0.0066,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0137,   0.0256,   0.0500,   0.0451,   0.0137,  -0.0256,  -0.0500,  -0.0451,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0344,     0.0568,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0755,     8.6393,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0005,    -0.0616,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.335365,    -7.9652,    37.0990,    -0.8310,     3.0104,    -0.5123,     4.9737,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0155,  -0.0285,   2.0094,   0.3263,   0.0155,   0.0285,   0.0248,   0.0066,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0138,   0.0256,   0.0500,   0.0451,   0.0138,  -0.0256,  -0.0500,  -0.0451,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0345,     0.0569,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0709,     8.6346,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0005,    -0.0617,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.397892,    -8.0172,    37.2872,    -0.8333,     3.0108,    -0.5136,     4.9736,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0155,  -0.0285,   2.0069,   0.3268,   0.0155,   0.0285,   0.0248,   0.0065,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0138,   0.0256,   0.0500,   0.0451,   0.0138,  -0.0256,  -0.0500,  -0.0451,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0346,     0.0570,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0664,     8.6298,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0005,    -0.0618,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.460419,    -8.0693,    37.4754,    -0.8355,     3.0112,    -0.5150,     4.9734,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0156,  -0.0285,   2.0044,   0.3274,   0.0156,   0.0285,   0.0247,   0.0065,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0139,   0.0255,   0.0500,   0.0452,   0.0139,  -0.0255,  -0.0500,  -0.0452,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0347,     0.0571,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0618,     8.6249,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0004,    -0.0620,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.522949,    -8.1216,    37.6636,    -0.8375,     3.0117,    -0.5163,     4.9733,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0156,  -0.0285,   2.0018,   0.3280,   0.0156,   0.0285,   0.0247,   0.0065,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0139,   0.0255,   0.0500,   0.0452,   0.0139,  -0.0255,  -0.0500,  -0.0452,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0348,     0.0571,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0572,     8.6201,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0004,    -0.0621,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.585476,    -8.1740,    37.8518,    -0.8394,     3.0121,    -0.5177,     4.9731,   2,   3,  -0.0678,  -2.9892, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0156,  -0.0285,   1.9993,   0.3285,   0.0156,   0.0285,   0.0247,   0.0064,  -0.0017,  -0.0540,  -0.0747,  -0.0516,   0.0017,   0.0540,   0.0747,   0.0516,  -0.0139,   0.0255,   0.0500,   0.0452,   0.0139,  -0.0255,  -0.0500,  -0.0452,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0348,     0.0572,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0525,     8.6153,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0004,    -0.0622,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.648003,    -8.2265,    38.0401,    -0.8413,     3.0124,    -0.5234,     4.9725,   2,   3,  -0.0576,  -2.9994, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0154,  -0.0286,   1.9760,   0.3287,   0.0154,   0.0286,   0.0250,   0.0068,  -0.0014,  -0.0540,  -0.0750,  -0.0520,   0.0014,   0.0540,   0.0750,   0.0520,  -0.0140,   0.0255,   0.0500,   0.0452,   0.0140,  -0.0255,  -0.0500,  -0.0452,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0349,     0.0573,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0513,     8.5716,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0004,    -0.0633,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.710533,    -8.2792,    38.2284,    -0.8431,     3.0128,    -0.5248,     4.9724,   2,   3,  -0.0576,  -2.9994, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0154,  -0.0286,   1.9733,   0.3293,   0.0154,   0.0286,   0.0250,   0.0067,  -0.0014,  -0.0540,  -0.0750,  -0.0520,   0.0014,   0.0540,   0.0750,   0.0520,  -0.0140,   0.0255,   0.0500,   0.0453,   0.0140,  -0.0255,  -0.0500,  -0.0453,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0350,     0.0574,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0465,     8.5667,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0003,    -0.0634,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.773060,    -8.3319,    38.4167,    -0.8450,     3.0132,    -0.5262,     4.9722,   2,   3,  -0.0576,  -2.9994, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0155,  -0.0286,   1.9707,   0.3298,   0.0155,   0.0286,   0.0250,   0.0067,  -0.0014,  -0.0540,  -0.0750,  -0.0520,   0.0014,   0.0540,   0.0750,   0.0520,  -0.0140,   0.0255,   0.0500,   0.0453,   0.0140,  -0.0255,  -0.0500,  -0.0453,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0351,     0.0574,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0418,     8.5617,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0003,    -0.0636,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.835587,    -8.3848,    38.6050,    -0.8470,     3.0137,    -0.5276,     4.9721,   2,   3,  -0.0576,  -2.9994, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0155,  -0.0286,   1.9680,   0.3304,   0.0155,   0.0286,   0.0250,   0.0067,  -0.0014,  -0.0540,  -0.0750,  -0.0520,   0.0014,   0.0540,   0.0750,   0.0520,  -0.0141,   0.0254,   0.0500,   0.0453,   0.0141,  -0.0254,  -0.0500,  -0.0453,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0352,     0.0575,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0370,     8.5567,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0003,    -0.0637,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
  42.898117,    -8.4378,    38.7934,    -0.8491,     3.0141,    -0.5291,     4.9719,   2,   3,  -0.0576,  -2.9994, 1, 1, 1, 1, 1, 1, 1, 1,  -0.0155,  -0.0286,   1.9654,   0.3310,   0.0155,   0.0286,   0.0250,   0.0067,  -0.0014,  -0.0540,  -0.0750,  -0.0520,   0.0014,   0.0540,   0.0750,   0.0520,  -0.0141,   0.0254,   0.0500,   0.0453,   0.0141,  -0.0254,  -0.0500,  -0.0453,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0353,     0.0576,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0322,     8.5517,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0002,    -0.0638,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,    -0.0000,    -0.0001,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000
